"Begin Time - ss.msec","End Time - ss.msec","*TIME","Motion","LHGrasp","RHInteract","Mouthing","RHGrasp","Interact Comment","LHInteract","Mom Action","Grasp Comment","Mouth","Mom Actions","LHinteract","Mom Grab","File","File Path"
365.83,374.95,,,,"m",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
368.505,369.925,,,,,,"mg",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
368.519,384.46,,,"mg",,,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
368.519,384.64,,,,,,,,"m",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
377.795,381.675,,,,"m",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
378.12,379.76,,,,,,"mg",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
379.32,380.4,,,,,,,,,,,,"momgrab",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
399.92,404.35,,,,,,,,,,,,"momforce",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
400.02,403.88,,,"ag",,,,,"a",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
400.159,404.35,,,,"a",,"ag",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
406.13,407.05,,,,"m",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
409.15,413.86,,,,,,,"momforce 2 toys",,,,,"momforce",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
409.175,412.305,,,,"m",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
409.455,410.285,,,,,,"mg",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
411.185,423.185,,,,,,,,"a",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
411.54,423.185,,,"ag",,,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
413.125,422.472,,,,"a",,"ag",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
424.052,424.142,,,,"m",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
424.142,424.28,,"drop",,,,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
425.862,427.092,,,,"a",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
425.882,426.252,,,,,,,,,,,,"momforce",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
427.72,428.83,,,,,,,,"m",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
428.122,439.364,,,,"m",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
429.578,439.364,,,,,,"mg",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
429.79,433.4,,,,,,,,,,,,"momforce",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
434.52,436.05,,,,,,,,,,,,"momgrab",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
435.56,444.58,,,"mg",,,,,"m",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
439.82,449.72,,,,"a",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
441.795,449.72,,,,,,"ag",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
442.62,443.03,,,,,,,,,,,,"momforce",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
443.76,444.61,,,,,,,,,,,,"momgrab",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
445.845,450.285,,,"ag",,,,,"a",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
449.73,450.36,,,,,,,,,,,,"momgrab",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
450.75,453.61,,,,"m",,"mg","momforce musical toy? momhand has been there some time before",,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
452.78,458.97,,,,,,,,"a",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
453.18,465.15,,,,,,,,,,,,"momforce",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
455.235,464.788,,,,"a",,"ag",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
461.98,464.98,,,,,,,,"a",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
465.578,471.418,,,,"m",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
465.883,471.418,,,,,,"mg",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
465.92,472.43,,,,,,,,,,,,"momforce",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
471.88,476.43,,,,"a",,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
471.95,476.43,,,,,,"ag",,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
472.965,477.455,,,,,,,,"a",,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
473.405,477.455,,,"ag",,,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
476.5,477.54,,,,,,,,,,,,"momgrab",,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
476.87,477.0,"End Toy Play - by BK",,,,,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"
822.012,822.505,"END",,,,,,,,,,,,,,"011_08_111507_JA_SYNC_CLEAN_babyhands_TD.eaf"

178.674,201.891,,,,"m",,"mg",,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
178.679,179.105,"START",,,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
179.741,202.878,,,,,,,,"m",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
179.972,202.878,,,"mg",,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
183.524,201.668,,,,,,,,,,,"mm",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
203.315,204.255,,,,,,,,,,,,"momforce",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
203.319,208.791,,,"ag",,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
203.325,203.862,,,,,,,,,,,"mm",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
203.569,287.73,,,,"a",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
203.925,287.73,,,,,,"ag",,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
204.963,211.795,,,,,,,,,,,"am",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
209.352,274.684,,,,,,,,"m",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
210.164,274.684,,,"mg",,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
212.067,214.208,,"shak-b",,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
229.717,237.075,,,,,,,,,,,"am",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
239.69,268.023,,,,,,,,,,,"am",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
273.448,274.73,,,,,,,,,,,,"momgrab",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
275.905,291.59,,,"ag",,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
275.926,291.382,,,,,,,,,,,"am",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
288.489,300.878,,,,"m",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
289.246,300.881,,,,,,"mg",,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
290.22,290.757,,"shak-b",,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
291.173,291.623,,,,,,,,,,,,"momgrab",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
301.703,302.951,,,,"a",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
303.364,306.79,,,,"m",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
307.9,308.35,,,,"i",,,,,,,,"momforce",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
354.776,355.288,,,,,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
358.402,405.384,,,,,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
359.916,405.395,,,"ag",,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
368.911,402.953,,,,,,,,,,,"am",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
392.308,405.267,,,,"a",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
393.63,405.267,,,,,,"ag",,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
404.348,405.429,,,,,,,,,,,,"momgrab",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
417.874,418.773,,,,,,,,,,,,"momforce",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
417.877,428.211,,,,,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
418.077,421.883,,,"ag",,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
418.984,421.994,,,,"a",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
419.258,421.994,,,,,,"ag",,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
421.039,422.019,,,,,,,,,,,,"momgrab",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
424.677,428.207,,,,,,,,,,,,"momforce",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
441.562,442.75,,,,"a",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
441.679,443.061,,,,,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
455.035,457.578,,,"ag",,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
455.041,457.571,,,,,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
455.18,457.65,,,,"a",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
457.052,457.723,,,,,,,,,,,,"momgrab",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
458.848,459.576,,,,"m",,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
460.281,464.44,,,,,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
461.203,464.223,,,"ag",,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
469.027,469.49,,,,,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
483.019,483.153,,,,,,,,,,,,"momforce",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
483.029,483.278,,,,,,,,,,"OCC",,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
483.029,487.09,,,"ag",,,,,"a",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
487.12,487.274,,"drop",,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
492.454,507.335,,,,"i",,"ig",,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
494.858,497.424,,,,,,,,,,,"im",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
495.657,511.939,,,,,,,,"i",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
495.764,511.939,,,"ig",,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
509.429,511.731,,"shak-b",,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
511.939,512.094,,"drop",,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
520.549,523.368,,,,,,,,,,,,"momforce",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
520.552,563.643,,,,"m",,"mg",,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
523.357,526.361,,"shak",,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
526.648,527.916,,,,,,,,,,,"mm",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
527.368,563.899,,,"mg",,,,,"m",,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
544.559,544.712,"Free Play End - by BK",,,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
550.276,553.034,,,,,,,,,,,"mm",,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
562.829,563.923,,,,,,,,,,,,"momgrab",,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"
840.986,841.38,"End",,,,,,,,,,,,,,"012_08_112107_AH_SYNC_CLEAN_babyhands_TD.eaf"

112.027,114.99,,,,"m",,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
112.029,114.792,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
112.032,112.395,"START",,,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
114.799,115.004,,"shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
116.944,117.149,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
124.591,124.814,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
125.734,126.666,,,,,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
138.099,138.137,,,,,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
140.188,157.811,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
141.156,141.194,,,,,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
143.791,147.841,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
144.03,157.813,,,,,,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
145.615,156.43,,,,,,,,,,,"mm",,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
156.521,156.961,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
159.672,160.22,,,,,,,,,,,,"momgrab",,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
159.673,163.963,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
160.669,163.534,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
160.842,163.969,,,,,,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
161.95,163.25,,,,,,,,,,,"mm",,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
163.004,163.757,,,,,,,,,,,,"momgrab",,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
163.977,164.127,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
199.639,204.324,,,,,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
199.64,202.785,,,,,,,,,,,,"momgrab",,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
200.645,204.323,,,"mg",,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
202.787,204.595,,,,"m",,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
204.595,204.745,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
210.516,213.986,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
210.589,213.594,,,,,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
212.268,213.594,,,"mg",,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
212.963,213.986,,,,,,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
213.607,214.107,,"drop-shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
218.515,219.455,,,,"a",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
219.384,219.479,,,,,,,,,,,,"momgrab",,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
221.712,222.417,,,,,,,,,,,,"momgrab",,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
221.714,229.979,,,,"a",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
221.893,228.918,,,"ag",,,,,"a",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
222.142,229.975,,,,,,"ag",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
223.16,225.398,,,,,,,,,,,"am",,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
229.057,230.16,,"drop-shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
250.153,254.893,,,,"a",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
250.559,254.894,,,,,,"ag",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
256.314,268.794,,,"ag",,,,,"a",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
256.912,257.904,,"shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
259.797,265.055,,"shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
265.743,277.695,,,,"a",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
265.975,268.087,,,,,,,,,,,"am",,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
266.368,277.695,,,,,,"ag",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
269.247,272.297,,"shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
273.046,274.848,,"shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
276.063,276.993,,"shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
277.704,277.854,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
297.015,305.575,,,"ig",,,,,"i",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
300.247,311.06,,,,"i",,"ig",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
306.316,308.117,,"shak-b ",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
309.604,311.134,,,,,,,,"i",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
310.138,310.953,,,"mg",,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
311.135,311.285,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
314.346,322.464,,,"ig",,,,,"i",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
316.411,324.596,,,,"i",,"ig",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
316.673,321.394,,,,,,,,,,,"im ",,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
324.593,324.743,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
331.678,335.218,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
332.692,336.15,,,,"m",,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
335.23,336.153,,"drop-shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
340.949,342.079,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
343.263,346.258,,,,,,,," m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
343.418,346.258,,,"mg",,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
343.613,347.573,,,,"m",,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
346.465,347.155,,"shak",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
347.577,347.727,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
350.868,354.561,,,,"m",,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
351.819,353.891,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
353.9,354.56,,"drop-shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
364.316,368.661,,,,"a",,"ag",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
364.395,368.17,,,"ag",,,,,"a",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
365.415,366.93,,,,,,,,,,,"am",,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
368.661,368.811,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
378.264,378.847,,,"ig",,,,,"i",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
378.48,379.312,,,,"i",,"ig",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
387.902,395.425,,,,,,,," i",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
388.6,395.425,,,"ig",,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
392.167,394.48,,,,"i",,"ig",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
394.358,395.435,,,,,,,,,,,,"momgrab",,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
399.193,402.105,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
400.05,402.103,,,,,,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
401.175,401.82,,"shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
402.109,402.259,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
411.992,412.504,,,,"i",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
413.132,413.632,,,,,,,,"i",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
413.134,413.636,,"shak",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
419.657,421.109,,,,,,,,"a",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
470.474,472.879,,,,"m",,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
472.497,473.344,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
474.972,476.604,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
475.289,476.604,,,,,,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
476.234,477.771,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
477.442,481.132,,,,"m",,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
478.658,480.031,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
481.133,481.283,,"drop",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
506.792,507.33,,,,"m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
509.985,513.757,,,," m",,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
511.736,513.756,,,,,,"mg",,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
511.808,512.823,,,"mg",,,,,"m",,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
513.278,513.763,,"drop-shak-b",,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
517.466,517.586,"End Toy Play - by BK",,,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"
767.986,768.513,"END",,,,,,,,,,,,,,"014_08_121207_AH_SYNC_CLEAN_babyhands_AI.eaf"

88.296,91.35,,,,,,,,"m",,,,,,,"015_08_011008_AH_SYNC_CLEAN_babyhands_AI.eaf"
88.307,93.703,,,,"a",,,,,,,,,,,"015_08_011008_AH_SYNC_CLEAN_babyhands_AI.eaf"
88.31,93.711,,,,,,"ag",,,,,,,,,"015_08_011008_AH_SYNC_CLEAN_babyhands_AI.eaf"
88.312,89.012,"START",,,,,,,,,,,,,,"015_08_011008_AH_SYNC_CLEAN_babyhands_AI.eaf"
89.575,92.85,,,,,,,,,,,"am",,,,"015_08_011008_AH_SYNC_CLEAN_babyhands_AI.eaf"
