"Interact Comment","",443.514,449.295,5.781,"interact or no?","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",127.402,128.094,0.692,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",128.619,148.096,19.477,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",159.12,225.068,65.948,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",230.002,243.289,13.287,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",259.315,267.693,8.378,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",272.429,283.595,11.166,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",298.732,311.395,12.663,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",325.732,326.47,0.738,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",351.304,360.093,8.789,"a","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",392.829,397.79,4.961,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",401.017,406.388,5.371,"m","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",407.826,409.089,1.263,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",411.717,418.386,6.669,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"LHInteract","",443.514,449.295,5.781,"i","002_08_090507_07192018EP_babyhands_DH.eaf"
"Mom Action","",210.075,210.809,0.734,"momgrab","002_08_090507_07192018EP_babyhands_DH.eaf"
"*TIME","",101.771,102.402,0.631,"START","003_08_092407_07202018EP_babyhands_TD.eaf"
"*TIME","",476.776,477.122,0.346,"End Toy Play - by BK","003_08_092407_07202018EP_babyhands_TD.eaf"
"*TIME","",761.053,761.57,0.517,"END","003_08_092407_07202018EP_babyhands_TD.eaf"
"Motion","",355.025,355.176,0.151,"drop","003_08_092407_07202018EP_babyhands_TD.eaf"
"Motion","",407.679,411.7,4.021,"shak-b","003_08_092407_07202018EP_babyhands_TD.eaf"
"Motion","",446.79,447.65,0.86,"shak-b","003_08_092407_07202018EP_babyhands_TD.eaf"
"Motion","",449.683,451.553,1.87,"shak-b","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",120.431,124.599,4.168,"m","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",125.326,126.159,0.833,"a","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",128.469,134.559,6.09,"m","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",134.955,174.988,40.033,"a","003_08_092407_07202018EP_babyhands_TD.eaf"
"RHInteract","",176.291,185.716,9.425,"m","003_08_092407_07202018EP_babyhands_TD.eaf"
