"RHGrasp","",442.868,444.07,1.202,"ig","002_08_090507_07192018EP_mathands_DH.eaf"
"RHGrasp","",452.808,453.575,0.767,"ig","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",114.818,116.096,1.278,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",116.108,117.008,0.9,"under","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",166.515,166.567,0.052,"might code as interact, check timing / threshold of kaya's files","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",167.917,167.983,0.066,"UNDER","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",227.614,228.381,0.767,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",251.603,252.617,1.014,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",252.621,252.889,0.268,"under","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",263.929,264.721,0.792,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",264.733,265.099,0.366,"under","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",320.314,321.395,1.081,"RH OCC, partial LH OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",321.395,322.096,0.701,"RH OCC, LH under","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",322.096,323.993,1.897,"RH OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",323.994,324.895,0.901,"LH OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",324.9,325.167,0.267,"under","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",374.403,375.086,0.683,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",375.12,375.286,0.166,"under","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",395.314,396.876,1.562,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",396.919,397.186,0.267,"under","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",399.216,399.784,0.568,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",399.784,399.884,0.1,"under","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",440.921,442.234,1.313,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"Interact Comment","",451.918,452.819,0.901,"OCC","002_08_090507_07192018EP_mathands_DH.eaf"
"LHInteract","",108.454,109.268,0.814,"i","002_08_090507_07192018EP_mathands_DH.eaf"
"LHInteract","",117.215,119.585,2.37,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"LHInteract","",155.308,156.795,1.487,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"LHInteract","",167.917,168.484,0.567,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"LHInteract","",252.812,254.581,1.769,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"LHInteract","",321.395,323.098,1.703,"m","002_08_090507_07192018EP_mathands_DH.eaf"
"LHInteract","",324.901,325.992,1.091,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"LHInteract","",375.12,376.292,1.172,"a","002_08_090507_07192018EP_mathands_DH.eaf"
"*TIME","",101.771,102.402,0.631,"START","003_08_092407_07202018EP_mathands_IN.eaf"
"*TIME","",476.776,477.122,0.346,"End Toy Play - by BK","003_08_092407_07202018EP_mathands_IN.eaf"
"*TIME","",761.053,761.57,0.517,"END","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",105.21,106.27,1.06,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",113.36,113.51,0.15,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",121.14,123.7,2.56,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",137.29,151.45,14.16,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",153.23,167.75,14.52,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",174.37,184.7,10.33,"ag ","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",194.18,195.33,1.15,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",198.0,211.26,13.26,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",212.42,214.8,2.38,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",215.53,229.23,13.7,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",233.48,234.36,0.88,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",236.48,245.52,9.04,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",283.297,284.766,1.469,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",296.402,297.151,0.749,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",302.437,302.637,0.2,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",327.83,339.233,11.403,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",345.384,345.679,0.295,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",356.168,385.849,29.681,"ag","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",392.629,398.237,5.608,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",429.48,433.727,4.247,"ig","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",434.52,441.936,7.416,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"LHGrasp","",443.584,444.766,1.182,"mg","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",101.77,106.26,4.49,"a","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",110.28,112.01,1.73,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",114.65,116.51,1.86,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",117.59,117.74,0.15,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",123.73,125.12,1.39,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",125.64,125.73,0.09,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",128.45,129.87,1.42,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",133.09,134.03,0.94,"m","003_08_092407_07202018EP_mathands_IN.eaf"
"RHInteract","",135.29,168.72,33.43,"i   ","003_08_092407_07202018EP_mathands_IN.eaf"
